date,close,volume,return,volatility,total_edits,unique_editors,revert_count,anon_edits,controversy_total,positive_total,controversy_index,revert_rate,attention_index,attention_lag1,attention_lag7,controversy_lag1,edits_lag1
2019-06-13,8218.54,30467.764341,0.011184058349041,0.0282740947300866,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,0.0,3.0
2019-06-14,8650.0,39835.246255,0.0524983756238941,0.0326035276360528,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0
2019-06-15,8808.7,31791.636039,0.0183468208092485,0.0310125843272379,0.0,0.0,0.0,,,,0.0,0.0,0.0,2.0,0.0,0.0,2.0
2019-06-16,8953.33,63289.251219,0.0164189948573567,0.0220955849395748,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2019-06-17,9313.96,47895.485374,0.0402788683093329,0.0211147847295761,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-18,9081.55,51554.569401,-0.0249528664499311,0.0248152166101285,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,16.0,0.0,0.0
2019-06-19,9255.49,32147.706495,0.0191531181351201,0.0244096488476424,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0
2019-06-20,9517.12,34556.053982,0.028267547153095,0.024353119269805,10.0,3.0,2.0,0.0,4.0,1.0,0.3,0.2,30.0,1.0,4.0,0.0,1.0
2019-06-21,10159.86,50484.415892,0.0675351366800041,0.0279481123029027,12.0,6.0,3.0,1.0,4.0,6.0,-0.16666666666666666,0.25,72.0,30.0,2.0,0.3,10.0
2019-06-22,10729.5,104169.447976,0.0560677017202992,0.0303081768611849,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,72.0,0.0,-0.16666666666666666,12.0
2019-06-23,10906.07,57445.323945,0.0164564984388835,0.0303055922467734,0.0,0.0,0.0,,,,0.0,0.0,0.0,10.0,0.0,0.0,5.0
2019-06-24,11056.59,43101.045285,0.013801488528865,0.0303115423606735,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.5,4.0,0.0,0.0,0.0,0.0
2019-06-25,11820.86,61276.686648,0.0691234820138939,0.0247126193102257,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0
2019-06-26,13093.8,155930.147386,0.107685904409662,0.0339952336299614,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2019-06-27,11329.99,173894.820889,-0.1347057385938382,0.0787398823067079,2.0,2.0,1.0,1.0,1.0,0.0,0.5,0.5,4.0,1.0,30.0,0.0,1.0
2019-06-28,12400.63,95795.203964,0.0944961116470535,0.0816036680846736,0.0,0.0,0.0,,,,0.0,0.0,0.0,4.0,72.0,0.5,2.0
2019-06-29,11903.13,69642.074157,-0.040118929441488,0.0848779628211657,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,10.0,0.0,0.0
2019-06-30,10854.1,84512.530443,-0.0881306009427771,0.0939382541081924,3.0,1.0,0.0,0.0,1.0,2.0,-0.3333333333333333,0.0,3.0,0.0,0.0,0.0,0.0
2019-07-01,10624.93,90962.268271,-0.0211136805446789,0.0942058981585297,12.0,5.0,0.0,0.0,1.0,2.0,-0.08333333333333333,0.0,60.0,3.0,4.0,-0.3333333333333333,3.0
2019-07-02,10842.85,109561.038728,0.0205102527734299,0.0897925736790051,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,60.0,1.0,-0.08333333333333333,12.0
2019-07-03,11940.0,96815.90029,0.1011864961702873,0.0884106717010869,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,4.0,1.0,0.0,2.0
2019-07-04,11145.67,66512.221892,-0.0665268006700167,0.0750966194595971,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,4.0,-1.0,1.0
2019-07-05,10970.73,63534.350582,-0.0156957814110771,0.0624883763390185,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-07-06,11256.49,51469.496331,0.0260474918259769,0.0631792648007574,3.0,2.0,0.0,1.0,0.0,1.0,-0.3333333333333333,0.0,6.0,1.0,0.0,1.0,1.0
2019-07-07,11406.24,38884.795599,0.0133034365064064,0.0518925009716702,0.0,0.0,0.0,,,,0.0,0.0,0.0,6.0,3.0,-0.3333333333333333,3.0
2019-07-08,12238.6,52182.367215,0.072974091374546,0.0551065110396244,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,60.0,0.0,0.0
2019-07-09,12543.41,78442.130343,0.0249056264605427,0.0551159272178866,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0
2019-07-10,12108.37,109246.044997,-0.0346827537328365,0.0458566803040647,2.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0
2019-07-11,11342.89,87506.461058,-0.0632190790337594,0.0450316107657782,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,4.0,2.0,0.0,2.0,2.0
2019-07-12,11757.22,56321.858281,0.0365277279423497,0.0456668206847158,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0
2019-07-13,11355.76,54245.594548,-0.0341458269897134,0.0479360674177743,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,6.0,0.0,1.0
2019-07-14,10174.18,72517.579236,-0.1040511599399776,0.0619066566430935,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2019-07-15,10838.72,81922.426332,0.0653163203324493,0.0601452922586935,0.0,0.0,0.0,,,,0.0,0.0,0.0,4.0,0.0,0.0,2.0
2019-07-16,9439.59,97219.443413,-0.1290862758702133,0.0701771097249589,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-07-17,9667.92,84942.672717,0.0241885505620476,0.0740107299207289,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2019-07-18,10627.16,80283.310252,0.099218859899544,0.0860556321601562,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0
2019-07-19,10504.29,56546.932133,-0.0115618848309425,0.0839890349132932,0.0,0.0,0.0,,,,0.0,0.0,0.0,4.0,1.0,0.0,2.0
2019-07-20,10740.23,47331.899848,0.0224612991453967,0.0843241061250093,3.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
2019-07-21,10589.45,38834.287935,-0.0140388055004407,0.0727303549648452,0.0,0.0,0.0,,,,0.0,0.0,0.0,3.0,4.0,1.0,3.0
2019-07-22,10340.31,40467.954839,-0.0235271897973927,0.0687169041393551,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-23,9864.91,47624.37071,-0.0459754107952276,0.0475462043538829,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-24,9763.28,43475.380377,-0.0103021720421169,0.047284989169125,2.0,1.0,0.0,0.0,0.0,1.0,-0.5,0.0,2.0,0.0,0.0,0.0,0.0
2019-07-25,9879.87,37873.354728,0.0119416835325834,0.0224762379692944,1.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.0,1.0,2.0,4.0,-0.5,2.0
2019-07-26,9824.0,27167.463217,-0.0056549327066045,0.0225249308852848,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0
2019-07-27,9476.52,43809.778301,-0.0353705211726383,0.0193106724263779,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2019-07-28,9541.54,29401.022937,0.0068611684458008,0.0214439178742832,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-29,9507.64,29021.937411,-0.0035528855928919,0.021383063467848,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
2019-07-30,9574.21,32536.368834,0.0070017375500124,0.0159150913445893,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,6.0
2019-07-31,10080.53,39515.35456,0.0528837366216117,0.0263465853780095,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,2.0,0.0,1.0
2019-08-01,10374.99,41727.637028,0.0292107657037872,0.0278825449889788,5.0,3.0,0.0,1.0,0.0,1.0,-0.2,0.0,15.0,0.0,1.0,0.0,0.0
2019-08-02,10523.75,42990.444221,0.0143383270730863,0.0273484526287692,0.0,0.0,0.0,,,,0.0,0.0,0.0,15.0,0.0,-0.2,5.0
2019-08-03,10816.86,33802.318824,0.0278522389832522,0.0189386702387652,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-04,10929.23,39924.745141,0.0103884121639734,0.018598668148802,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-08-05,11828.8,65153.673713,0.0823086347345605,0.0270677589307223,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,24.0,0.0,1.0
2019-08-06,11481.69,76705.389875,-0.0293444812660623,0.0349888671011647,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.3333333333333333,9.0,0.0,1.0,0.0,0.0
2019-08-07,11975.03,69173.390353,0.0429675422346362,0.033942137978999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,3.0
2019-08-08,11999.77,51207.257174,0.0020659655967458,0.0349678315042103,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,15.0,0.0,1.0
2019-08-09,11879.99,39427.152588,-0.0099818579856114,0.0369512063143587,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-10,11309.31,42633.087048,-0.0480370774722874,0.0440435358458482,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-11,11549.97,26772.90691,0.0212798128267772,0.0443663341396023,2.0,2.0,0.0,0.0,2.0,1.0,0.5,0.0,4.0,0.0,1.0,0.0,0.0
2019-08-12,11396.08,17568.227075,-0.0133238441311968,0.0304968157973162,3.0,3.0,1.0,0.0,1.0,2.0,-0.3333333333333333,0.3333333333333333,9.0,4.0,0.0,0.5,2.0
2019-08-13,10892.71,33234.72968,-0.0441704515938814,0.032896949692225,0.0,0.0,0.0,,,,0.0,0.0,0.0,9.0,9.0,-0.3333333333333333,3.0
2019-08-14,10050.37,54451.847499,-0.0773306183676971,0.0338345166108441,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-08-15,10293.93,38174.45112,0.0242339336760735,0.0375388921319916,5.0,4.0,0.0,0.0,1.0,2.0,-0.2,0.0,20.0,0.0,0.0,0.0,0.0
2019-08-16,10331.54,51758.142918,0.0036536094572239,0.03854896608828,0.0,0.0,0.0,,,,0.0,0.0,0.0,20.0,0.0,-0.2,5.0
2019-08-17,10216.02,29000.581201,-0.0111812953344806,0.0363945551113487,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-08-18,10306.78,24085.395172,0.0088840859747729,0.0346616017836009,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,4.0,-1.0,1.0
2019-08-19,10915.54,37243.319217,0.0590640335778973,0.044777672882728,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0
2019-08-20,10760.51,32298.921679,-0.0142026871780965,0.0417694499705411,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
2019-08-21,10142.57,47355.719282,-0.0574266461348021,0.0359824978150584,0.0,0.0,0.0,,,,0.0,0.0,0.0,2.0,0.0,0.0,2.0
2019-08-22,10099.88,34059.642738,-0.0042089923954186,0.0346149055783761,7.0,5.0,1.0,0.0,1.0,3.0,-0.2857142857142857,0.14285714285714285,35.0,0.0,20.0,0.0,0.0
2019-08-23,10389.55,27550.336173,0.0286805387786786,0.0365584983929887,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,-0.2857142857142857,7.0
2019-08-24,10134.35,27692.456844,-0.0245631427732673,0.037657727223067,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2019-08-25,10142.69,26271.657398,0.0008229437507092,0.0374441899176663,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-26,10372.25,41687.511599,0.0226330490234838,0.0292213356789157,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2019-08-27,10185.05,28402.775383,-0.0180481573429102,0.0294171065004876,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,2.0,0.0,1.0
2019-08-28,9721.0,42110.555375,-0.0455618774576461,0.0262259488721578,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2019-08-29,9498.44,35532.69491,-0.0228947639131775,0.0269830630637057,3.0,3.0,1.0,0.0,1.0,2.0,-0.3333333333333333,0.3333333333333333,9.0,2.0,35.0,0.0,2.0
2019-08-30,9584.54,26834.318104,0.0090646464050938,0.0232481402340161,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,-0.3333333333333333,3.0
2019-08-31,9587.47,17130.290074,0.0003057006387368,0.0227645887617074,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2019-09-01,9724.98,19545.404843,0.0143426785168558,0.0241372135245345,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
2019-09-02,10340.0,44740.248093,0.0632412611645474,0.0346727386209219,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0
2019-09-03,10615.28,47998.376781,0.026622823984526,0.0348937047283478,0.0,0.0,0.0,,,,0.0,0.0,0.0,4.0,0.0,0.0,2.0
2019-09-04,10567.02,43943.889026,-0.0045462766879441,0.0273286385219718,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2019-09-05,10564.49,33970.960639,-0.0002394241706744,0.0235447647537156,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,9.0,0.0,0.0
2019-09-06,10298.73,58799.640959,-0.025155970614767,0.0282051594413457,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,1.0,-1.0,1.0
2019-09-07,10455.88,27637.877392,0.0152591630230134,0.0278549618975793,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-09-08,10381.18,23984.672018,-0.0071443054051881,0.0288223526818373,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2019-09-09,10303.12,39835.727608,-0.0075193764100034,0.0168408640694487,3.0,3.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,9.0,1.0,4.0,1.0,1.0
2019-09-10,10098.15,28915.412225,-0.0198939738642276,0.0131869420840735,5.0,3.0,0.0,0.0,0.0,1.0,-0.2,0.0,15.0,9.0,0.0,0.3333333333333333,3.0
2019-09-11,10158.33,31953.824562,0.0059595074345302,0.0140845912031853,22.0,5.0,1.0,0.0,1.0,1.0,0.0,0.045454545454545456,110.0,15.0,0.0,-0.2,5.0
2019-09-12,10415.01,34511.162755,0.0252679328196663,0.0183394290202537,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,110.0,1.0,0.0,22.0
2019-09-13,10342.06,30280.339776,-0.0070043139660932,0.0155765548811668,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,3.0
2019-09-14,10335.02,23621.533519,-0.0006807154474058,0.0141981606971295,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,15.0,0.0,0.0,5.0
2019-09-15,10302.01,18047.654013,-0.0031939947866573,0.014017193579729,1.0,1.0,0.0,0.0,0.0,2.0,-2.0,0.0,1.0,1.0,1.0,1.0,1.0
2019-09-16,10251.31,28971.401657,-0.004921369713289,0.0138494833388415,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,9.0,-2.0,1.0
2019-09-17,10187.82,22914.324563,-0.0061933548005084,0.0114317315718346,0.0,0.0,0.0,,,,0.0,0.0,0.0,12.0,15.0,0.0,4.0
2019-09-18,10156.99,24250.249303,-0.0030261626137878,0.0113278433901353,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,110.0,0.0,0.0
2019-09-19,10244.29,44826.282579,0.0085950660579563,0.0052725131805801,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,9.0,0.0,0.0
2019-09-20,10168.59,25088.491069,-0.0073894823360135,0.0053309112707872,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,15.0,0.0,0.0
2019-09-21,9986.39,20544.175196,-0.0179179217570971,0.0078088244151066,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2019-09-22,10028.87,22049.275256,0.0042537894073835,0.0085467900998897,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0
2019-09-23,9702.25,31937.232356,-0.0325679762525589,0.013877070280284,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,6.0,12.0,0.0,3.0
2019-09-24,8493.14,94007.345203,-0.1246216083898065,0.0462033815050752,3.0,1.0,0.0,0.0,0.0,1.0,-0.3333333333333333,0.0,3.0,2.0,0.0,1.0,2.0
2019-09-25,8430.05,60783.892258,-0.0074283480550185,0.0458886059382856,0.0,0.0,0.0,,,,0.0,0.0,0.0,3.0,0.0,-0.3333333333333333,3.0
2019-09-26,8063.73,67930.853749,-0.0434540720399048,0.0436436581835443,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-27,8177.91,43882.924625,0.0141597002875841,0.0464019998511671,2.0,2.0,0.0,0.0,0.0,2.0,-1.0,0.0,4.0,0.0,1.0,0.0,0.0
2019-09-28,8198.81,34473.605165,0.0025556652005218,0.0478865156522043,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,-1.0,2.0
2019-09-29,8043.82,31544.211388,-0.0189039628921757,0.0461580574511801,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0
2019-09-30,8289.34,55865.48726,0.0305228113010982,0.0514390837734086,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,2.0,0.0,1.0
2019-10-01,8292.44,43479.58742,0.0003739742850457,0.0236972733389229,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2019-10-02,8359.94,26243.386644,0.0081399443348399,0.0239598665291428,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-03,8223.96,30488.284058,-0.0162656669784713,0.0171584825191642,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-04,8137.13,26476.330404,-0.0105581739210792,0.0170075261296327,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2019-10-05,8126.19,21907.615564,-0.0013444543715045,0.0169510601673105,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-10-06,7854.25,34676.104049,-0.033464637179293,0.0200949239968216,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-10-07,8190.09,52202.072297,0.0427590158194608,0.0237245851673517,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-08,8168.39,35452.657423,-0.0026495435337096,0.0237127262241705,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-09,8560.74,55038.704378,0.0480327212584119,0.0303859636555021,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-10,8558.03,39137.946167,-0.0003165614187558,0.0292068204332654,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-11,8258.5,50405.284418,-0.0349998773082124,0.0327691559685426,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-12,8300.09,21339.334098,0.0050360234909487,0.0327307180484838,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-10-13,8275.01,27840.739953,-0.0030216539820652,0.0287878597033512,6.0,2.0,1.0,0.0,0.0,4.0,-0.6666666666666666,0.16666666666666666,12.0,1.0,0.0,-1.0,1.0
2019-10-14,8348.2,29810.663253,0.0088447023024746,0.0244588738096209,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,-0.6666666666666666,6.0
2019-10-15,8159.29,32773.062476,-0.0226288301669821,0.026321380999373,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2019-10-16,7991.74,34733.593966,-0.0205348749707389,0.0164231921353377,5.0,1.0,0.0,0.0,0.0,3.0,-0.6,0.0,5.0,0.0,0.0,0.0,0.0
2019-10-17,8070.58,29656.949158,0.009865185804343,0.0177832031395082,0.0,0.0,0.0,,,,0.0,0.0,0.0,5.0,0.0,-0.6,5.0
2019-10-18,7947.01,31353.181416,-0.0153111672271385,0.0139918575970936,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-10-19,7948.01,26627.889388,0.0001258334895766,0.0134961829532905,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,1.0
2019-10-20,8223.35,34286.452654,0.0346426338165151,0.0205762362678878,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,6.0,6.0,12.0,0.0,3.0
2019-10-21,8197.27,30448.679539,-0.0031714568880079,0.0201425648860441,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,6.0,1.0,0.0,3.0
2019-10-22,8020.0,34651.828663,-0.0216254923895394,0.0199777737493129,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0
2019-10-23,7466.62,63897.457098,-0.069,0.0320851751487045,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0
2019-10-24,7412.41,32714.383265,-0.0072603132341005,0.0310235662588975,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-10-25,8655.02,90748.218174,0.1676391349102384,0.0743045833290539,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,1.0,-1.0,1.0
2019-10-26,9230.0,162588.585413,0.0664331220494001,0.0763677513116474,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0
2019-10-27,9529.93,93833.541604,0.0324951245937161,0.0763219422701174,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,6.0,1.0,1.0
2019-10-28,9205.14,80174.217323,-0.034081047814622,0.0789798267981677,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-10-29,9407.62,64158.462446,0.0219964063555797,0.0769129805531777,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-30,9154.72,55241.786434,-0.0268824633648043,0.0695907557552747,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-31,9140.85,54376.024902,-0.0015150654525751,0.0690898203716233,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-11-01,9231.61,43594.814115,0.0099290547377979,0.034809771460517,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2019-11-02,9289.52,28923.060828,0.0062730119664933,0.0243397855490436,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0
2019-11-03,9194.71,27894.378279,-0.0102061247513328,0.0201764044126995,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2019-11-04,9393.35,45894.456277,0.0216037264905581,0.0175756935988819,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-05,9308.66,45935.873665,-0.0090159527751015,0.0158183108458223,7.0,2.0,0.0,0.0,0.0,2.0,-0.2857142857142857,0.0,14.0,0.0,0.0,0.0,0.0
2019-11-06,9339.05,37336.170372,0.0032647019012403,0.0111355309177484,13.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,26.0,14.0,0.0,-0.2857142857142857,7.0
2019-11-07,9216.2,39117.470853,-0.0131544429037213,0.0126689249334764,0.0,0.0,0.0,,,,0.0,0.0,0.0,26.0,0.0,0.0,13.0
2019-11-08,8773.73,62107.289243,-0.0480100258240925,0.0217322503267101,10.0,1.0,0.0,0.0,1.0,2.0,-0.1,0.0,10.0,0.0,2.0,0.0,0.0
2019-11-09,8809.41,29469.481405,0.004066685434815,0.0215220545210763,5.0,3.0,2.0,0.0,2.0,2.0,0.0,0.4,15.0,10.0,1.0,-0.1,10.0
2019-11-10,9039.47,34422.029797,0.0261152562997974,0.0248411974168363,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,0.0,0.0,5.0
2019-11-11,8733.27,44888.053545,-0.0338736673720914,0.0248452406453396,10.0,3.0,0.0,0.0,2.0,5.0,-0.3,0.0,30.0,4.0,0.0,0.0,2.0
2019-11-12,8821.94,40366.629471,0.0101531270646619,0.0260119511250392,0.0,0.0,0.0,,,,0.0,0.0,0.0,30.0,14.0,-0.3,10.0
2019-11-13,8777.12,26810.116918,-0.0050805151701326,0.0256329445055682,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,26.0,0.0,0.0
2019-11-14,8646.68,33468.468961,-0.0148613668264762,0.0256922027251213,0.0,0.0,0.0,,,,0.0,0.0,0.0,2.0,0.0,0.0,2.0
2019-11-15,8471.73,46087.417751,-0.020233199331998,0.0201772847231559,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,10.0,0.0,0.0
2019-11-16,8491.02,20902.299752,0.0022769847480976,0.0200569473017285,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,15.0,0.0,0.0
2019-11-17,8502.4,27009.037082,0.0013402394529749,0.0152450928247425,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0
2019-11-18,8187.17,43017.69094,-0.0370754140007526,0.0161504999933691,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,0.0,1.0
2019-11-19,8133.64,43556.061025,-0.0065382787947483,0.0139173720473883,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2019-11-20,8098.01,32466.23098,-0.0043805725357896,0.0139731901452415,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0
2019-11-21,7627.74,58418.780261,-0.0580722918346606,0.0226389626309322,0.0,0.0,0.0,,,,0.0,0.0,0.0,3.0,0.0,0.0,3.0
2019-11-22,7268.23,126603.140259,-0.0471319158754756,0.02530135047992,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
